COASTAL_ID,TAMBON,DISTRICT,PROVINCE,PROVINCE_S,TYP_NAME_T,TYP_NAME_E,AREA_sqm
625,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,65524.65
626,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,84346.6
627,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,63558.63
628,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,10311.59
629,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,2187.52
630,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,194243.26
631,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,51439.1
632,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,321411.18
633,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,12686286.01
634,ปะกาฮะรัง,เมืองปัตตานี,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,58439.55
635,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,866380.77
636,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,2618091.91
637,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,51866.47
638,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,194013.86
639,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,40001.41
640,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,450400.01
641,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,9888.28
642,ท่าข้าม,ปะนาเระ,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,4735198.96
643,ปากน้ำ,ละงู,สตูล,สตูล,ที่ราบใต้ระดับน้ำลง,Subtidal flat,3191.8
644,ปากน้ำ,ละงู,สตูล,สตูล,แผ่นดิน ภูเขาและเกาะ,"Upland, mountains and island",4358400.08
645,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,560806.95
646,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,50100.58
647,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,71297.17
648,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,7903181.34
649,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,4676.19
650,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,92910.32
651,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,23204.99
652,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,14662.61
653,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,102645.6
654,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,3467850.17
655,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,498565.76
656,ราตาปันยัง,ยะหริ่ง,ปัตตานี,ปัตตานี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",12498.01
657,สาคร,ท่าแพ,สตูล,สตูล,ที่ราบใต้ระดับน้ำลง,Subtidal flat,4233359.65
658,สาคร,ท่าแพ,สตูล,สตูล,หาดทรายเดิม,Old sandy beach,26678.72
659,สาคร,ท่าแพ,สตูล,สตูล,ที่ราบน้ำขึ้นถึง,Intertidal flat,32780209.15
660,สาคร,ท่าแพ,สตูล,สตูล,แผ่นดิน ภูเขาและเกาะ,"Upland, mountains and island",44957808.2
661,ท่าเรือ,ท่าแพ,สตูล,สตูล,ที่ราบน้ำขึ้นถึง,Intertidal flat,6078205.28
662,ท่าเรือ,ท่าแพ,สตูล,สตูล,แผ่นดิน ภูเขาและเกาะ,"Upland, mountains and island",29917517.5
663,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,30.87
664,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,1571.33
665,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,236014.48
666,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,187395.07
667,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,14.07
668,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,322930.65
669,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,149462.86
670,บาราเฮาะ,เมืองปัตตานี,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,11982077.52
671,สะดาวา,ยะรัง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,55322.3
672,สะดาวา,ยะรัง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,143673.45
673,สะดาวา,ยะรัง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,83651.01
674,สะดาวา,ยะรัง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,14678355.2
675,สะดาวา,ยะรัง,ปัตตานี,ปัตตานี,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",1226768.39
676,ท่าแพ,ท่าแพ,สตูล,สตูล,หาดทรายเดิม,Old sandy beach,1857943.83
677,ท่าแพ,ท่าแพ,สตูล,สตูล,ที่ราบน้ำขึ้นถึง,Intertidal flat,13304950.09
678,ท่าแพ,ท่าแพ,สตูล,สตูล,แผ่นดิน ภูเขาและเกาะ,"Upland, mountains and island",46087941.36
679,ควนโดน,ควนโดน,สตูล,สตูล,แผ่นดิน ภูเขาและเกาะ,"Upland, mountains and island",55080661.75
680,สาบัน,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,28557.82
681,สาบัน,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,388561.2
682,สาบัน,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,622557.4
683,สาบัน,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,232724.41
684,สาบัน,ยะหริ่ง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,208579.26
685,สาบัน,ยะหริ่ง,ปัตตานี,ปัตตานี,ลากูนเดิม,Old lagoon,6515320.72
686,ตันหยงดาลอ,ยะหริ่ง,ปัตตานี,ปัตตานี,หาดทรายเดิม,Old sandy beach,73841.12
